"RealSetNum","RealRepNum","RepNum","Model","AgentStepTime","NumAgents","Neighbors","FractionInformed","AvoidRadius","AlignRadius","AttractRadius","AlignYIntercept","ObstacleRadius","ObsVisibility","TurnRate","AvoidWeight","AlignWeight","AttractWeight","ObstacleWeight","numCaught","MeanGoalTime","MedianGoalTime","NumSucceed","SuccessRate","meanPersY","meanPersX","whichParam","flockingEscape"
"151","16",8,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,216.139999999948,216.139999999948,1,0.1,5.75138032101687,6.74136922213845,"AlignWeight",0
"151","17",9,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,7.83461778626323,6.27126846359988,"AlignWeight",0
"151","18",10,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,3,NA,NA,0,0,1.70804986171107,5.2537162623612,"AlignWeight",0
"151","19",11,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,228.254999999938,260.794999999908,4,0.4,5.71299407909285,7.87042303042378,"AlignWeight",1
"151","2",12,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.6201193152638,6.20672949617153,"AlignWeight",0
"151","20",13,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,5,NA,NA,0,0,4.09200662385946,5.88968213948657,"AlignWeight",0
"151","21",14,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.56907378501755,6.60181051159193,"AlignWeight",0
"151","22",15,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.37285900473302,6.1854792884851,"AlignWeight",0
"151","23",16,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.83570849424524,6.07428761108747,"AlignWeight",0
"151","24",17,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,79.0600000000035,79.0600000000035,1,0.1,6.2960948064261,6.87858737904379,"AlignWeight",0
"151","25",18,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.36940382493645,6.51046445916806,"AlignWeight",0
"151","26",19,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.81266993944958,6.55209003391027,"AlignWeight",0
"151","27",20,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,83.5500000000059,83.5500000000059,2,0.2,6.27753429826062,7.39049919636223,"AlignWeight",0
"151","28",21,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,7.58711091243946,6.42800795465539,"AlignWeight",0
"151","29",22,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,6.28652675520281,6.66181764818787,"AlignWeight",0
"151","3",23,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.05211601896019,6.34942606612483,"AlignWeight",0
"151","30",24,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.87512283722062,6.30963585858122,"AlignWeight",0
"151","31",25,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,2,0.2,5.65793641552559,7.03539987105367,"AlignWeight",0
"151","32",26,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,7.00897881521894,7.20265885738575,"AlignWeight",0
"151","33",27,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,93.7850000000111,94.0000000000111,4,0.4,5.93971313538938,7.65968759459178,"AlignWeight",1
"151","34",28,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.56331749870511,6.42317982455113,"AlignWeight",0
"151","35",29,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,275.609999999895,275.609999999895,2,0.2,7.00606415461053,7.85593976822354,"AlignWeight",0
"151","36",30,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,8,NA,NA,0,0,4.67256860127003,6.15103223942532,"AlignWeight",0
"151","37",31,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.87928318975981,6.92856648528257,"AlignWeight",0
"151","38",32,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.86560411499773,6.86008516689211,"AlignWeight",0
"151","39",33,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,7.57054465528418,7.1203169403274,"AlignWeight",0
"151","4",34,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.09687998421908,6.48567250966852,"AlignWeight",0
"151","40",35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.64460054206024,6.64335951628072,"AlignWeight",0
"151","41",36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.47081369844502,6.08685635533493,"AlignWeight",0
"151","42",37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,6.67612995660114,7.13638852768303,"AlignWeight",0
"151","43",38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,6.73261070731173,6.41912499490609,"AlignWeight",0
"151","44",39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,6.14478914125233,6.94211988072045,"AlignWeight",0
"151","45",40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,3.51685448192042,5.78319784619733,"AlignWeight",0
"151","46",41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,7.41799216196427,6.82829498906912,"AlignWeight",0
"151","47",42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,293.558888888767,293.459999999878,10,1,7.45497377297239,12.4885283552293,"AlignWeight",1
"151","48",43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,270.489999999899,270.489999999899,1,0.1,7.30444002240092,7.04328744938819,"AlignWeight",0
"151","49",44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,7,NA,NA,0,0,3.27844251614181,5.46680778918485,"AlignWeight",0
"151","5",45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,97.9000000000132,97.9000000000132,1,0.1,6.75083044944699,6.60537950630122,"AlignWeight",0
"151","50",46,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,4.75812749810315,6.51167077328602,"AlignWeight",0
"151","6",47,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,294.299999999877,294.299999999877,1,0.1,7.10494470380244,6.75816639849034,"AlignWeight",0
"151","7",48,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.4464369180661,6.42557084073104,"AlignWeight",0
"151","8",49,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,NA,NA,0,0,5.83037676582697,6.85195243884517,"AlignWeight",0
"151","9",50,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,10,1,1,10,219.593999999945,219.719999999946,10,1,8.05542729843366,11.0229956674805,"AlignWeight",1
"152","1",1,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.78739298281929,6.25792269400007,"AlignWeight",0
"152","10",2,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,9,65.9099999999968,65.9099999999968,2,0.222222222222222,5.06476426719194,7.15818943210367,"AlignWeight",0
"152","11",3,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,9,NA,NA,0,0,7.86598712359506,6.94826877615598,"AlignWeight",0
"152","12",4,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.78203085300212,7.11289305229192,"AlignWeight",0
"152","13",5,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,3,0.3,7.28149351692147,7.80795529345085,"AlignWeight",0
"152","14",6,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,149.958888888897,150.400000000008,9,0.9,9.34454085866444,14.3129215113933,"AlignWeight",1
"152","15",7,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,5,0.5,9.84138178595365,9.86291331054298,"AlignWeight",1
"152","16",8,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,81.6883333333382,80.9900000000046,6,0.6,5.98912274797316,9.21965581396518,"AlignWeight",1
"152","17",9,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.31872219433566,6.75158892242434,"AlignWeight",0
"152","18",10,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,123.130000000026,122.040000000026,5,0.5,9.26343280350219,9.07574073562983,"AlignWeight",1
"152","19",11,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,9,275.258888888784,274.189999999896,9,1,8.31613285849921,13.0855032815521,"AlignWeight",1
"152","2",12,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,5.94710120043619,6.64470912173804,"AlignWeight",0
"152","20",13,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,162.837999999997,162.684999999997,10,1,8.21195775299029,11.615216045148,"AlignWeight",1
"152","21",14,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,240.504285714212,239.349999999927,7,0.7,8.3049319150696,10.2651319772402,"AlignWeight",1
"152","22",15,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.13199061478848,7.87382305046398,"AlignWeight",0
"152","23",16,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,231.282999999935,231.114999999935,10,1,8.01318816864345,10.8517850441177,"AlignWeight",1
"152","24",17,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,188.808999999973,188.104999999974,10,1,12.0617890399795,12.6009072927821,"AlignWeight",1
"152","25",18,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,6.3445224988619,6.40683344888605,"AlignWeight",0
"152","26",19,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,9,NA,NA,4,0.444444444444444,12.3893456540466,8.19078250311576,"AlignWeight",1
"152","27",20,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,6.04664883237892,6.48255839228932,"AlignWeight",0
"152","28",21,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,179.644999999982,179.934999999981,4,0.4,9.17598423714495,7.64737268974683,"AlignWeight",1
"152","29",22,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,119.240000000024,119.300000000024,4,0.4,7.15026004755946,7.96273678226484,"AlignWeight",1
"152","3",23,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,102.988333333349,103.325000000016,6,0.6,8.6637239894722,9.14667494811873,"AlignWeight",1
"152","30",24,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,132.019000000025,131.415000000025,10,1,11.4347478978586,11.1047698089059,"AlignWeight",1
"152","31",25,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,8,NA,NA,0,0,6.32573303006422,6.40840123397903,"AlignWeight",0
"152","32",26,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,78.9366666666702,78.7900000000034,3,0.3,7.3159068737877,7.63769413875332,"AlignWeight",0
"152","33",27,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.22614435262032,6.45218321392586,"AlignWeight",0
"152","34",28,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,9.02038587681316,6.48830600538449,"AlignWeight",0
"152","35",29,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,6,0.6,9.01343916054894,8.7559637891468,"AlignWeight",1
"152","36",30,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,237.924999999929,237.924999999929,2,0.2,6.79026484812671,7.21965262484886,"AlignWeight",0
"152","37",31,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,9.63789597381717,6.4263290728222,"AlignWeight",0
"152","38",32,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,99.8800000000081,85.0500000000066,4,0.4,7.42300382663829,8.05195689070737,"AlignWeight",1
"152","39",33,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,267.186666666569,267.449999999902,3,0.3,16.2180412675166,8.52647182830703,"AlignWeight",1
"152","4",34,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,132.441000000025,133.210000000024,10,1,13.1019931479782,13.0507913980752,"AlignWeight",1
"152","40",35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,8,NA,NA,0,0,7.65417687727654,6.19062407228209,"AlignWeight",0
"152","41",36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,150.297500000008,149.845000000008,4,0.4,6.68879197065913,7.73958511443842,"AlignWeight",1
"152","42",37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,134.043000000023,133.355000000023,10,1,7.27497216991657,14.2933630520504,"AlignWeight",1
"152","43",38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,9.8264036522744,7.70120574645564,"AlignWeight",0
"152","44",39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,245.919999999921,245.079999999922,6,0.6,8.95575498495422,9.26582345463819,"AlignWeight",1
"152","45",40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,201.759999999962,201.759999999962,2,0.2,7.68125109045415,7.07694178217068,"AlignWeight",0
"152","46",41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,4.67824277188886,6.68990538924799,"AlignWeight",0
"152","47",42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,118.990000000024,119.185000000024,10,1,8.35664886831287,17.2364965817117,"AlignWeight",1
"152","48",43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,9,160.594999999999,160.215,8,0.888888888888889,7.52941616465292,12.8691095255793,"AlignWeight",1
"152","49",44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.52997972637519,6.56757371929559,"AlignWeight",0
"152","5",45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,7,0.7,8.09450103301457,10.8817018026035,"AlignWeight",1
"152","50",46,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,8.02710547034083,6.88955670678397,"AlignWeight",0
"152","6",47,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,152.970000000006,152.595000000006,10,1,8.29939775169755,13.2034348238982,"AlignWeight",1
"152","7",48,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,9.20290972095529,6.18069991655991,"AlignWeight",0
"152","8",49,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,149.769000000004,155.085000000004,10,1,8.57627928155624,11.4668036603123,"AlignWeight",1
"152","9",50,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,20,1,1,10,NA,NA,0,0,6.46535472047811,6.85560164226943,"AlignWeight",0
"153","1",1,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,279.340999999891,286.374999999885,10,1,17.1931045725841,14.4437623889013,"AlignWeight",1
"153","10",2,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,290.832999999881,293.304999999878,10,1,11.850527098698,12.5578804701499,"AlignWeight",1
"153","11",3,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,93.5960000000109,99.1700000000136,10,1,11.6546101194099,11.6473163285323,"AlignWeight",1
"153","12",4,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,113.372000000021,112.975000000021,10,1,8.17980593849676,13.2092126569801,"AlignWeight",1
"153","13",5,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,127.764000000025,129.225000000027,10,1,12.6946661473066,14.2186799443436,"AlignWeight",1
"153","14",6,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,147.708000000011,147.445000000011,10,1,18.8187424995991,22.9555719763737,"AlignWeight",1
"153","15",7,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,72.0229999999999,71.5399999999997,10,1,7.92821375156035,27.8739766526773,"AlignWeight",1
"153","16",8,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,217.318999999947,216.764999999948,10,1,11.6261683978053,13.1052795435205,"AlignWeight",1
"153","17",9,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,177.424999999984,177.119999999984,10,1,17.5241078239348,18.5269301484475,"AlignWeight",1
"153","18",10,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,NA,NA,0,0,19.7325417649232,9.59522897331325,"AlignWeight",1
"153","19",11,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,267.131999999902,267.099999999902,10,1,18.816343318805,15.4190027316704,"AlignWeight",1
"153","2",12,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,166.851999999993,166.144999999994,10,1,16.5899126072183,17.3921842872215,"AlignWeight",1
"153","20",13,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,9,214.026666666617,223.549999999942,9,1,10.1598033608944,12.5073062044331,"AlignWeight",1
"153","21",14,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,101.506000000015,100.625000000014,10,1,9.23286306229661,13.3298553113496,"AlignWeight",1
"153","22",15,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,NA,NA,0,0,12.8532479517637,8.24301002036544,"AlignWeight",1
"153","23",16,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,118.455000000024,118.945000000024,10,1,12.4991602320293,22.1233353417494,"AlignWeight",1
"153","24",17,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,142.771000000015,141.565000000016,10,1,18.7840200574719,13.3110474928096,"AlignWeight",1
"153","25",18,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,187.914999999955,244.579999999923,8,0.8,10.5016502075603,9.56259613221108,"AlignWeight",1
"153","26",19,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,279.494999999891,279.304999999891,10,1,12.686854199812,17.2901633602518,"AlignWeight",1
"153","27",20,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,144.550000000014,143.830000000014,10,1,11.5072562500397,13.0705691859782,"AlignWeight",1
"153","28",21,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,73.8400000000009,73.8400000000009,10,1,9.39940679094927,14.1509071427542,"AlignWeight",1
"153","29",22,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,9,204.292222222181,203.61999999996,9,1,14.018454187826,11.5788389571784,"AlignWeight",1
"153","3",23,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,118.985000000024,118.520000000024,10,1,10.4353625331433,18.3087657165456,"AlignWeight",1
"153","30",24,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,133.702500000013,143.730000000015,4,0.4,16.7000811812643,8.90345119231866,"AlignWeight",1
"153","31",25,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,99.630000000014,99.6250000000141,10,1,10.9440694698264,17.601840880167,"AlignWeight",1
"153","32",26,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,153.065000000006,153.080000000006,10,1,10.6310775511336,12.9683526522513,"AlignWeight",1
"153","33",27,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,82.6150000000054,81.4400000000047,10,1,8.46364272546528,20.9378247952809,"AlignWeight",1
"153","34",28,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,NA,NA,0,0,18.4636526207501,7.39959909244254,"AlignWeight",1
"153","35",29,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,160.485999999995,167.104999999993,10,1,15.3979882068319,18.8684528568257,"AlignWeight",1
"153","36",30,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,153.866000000005,153.790000000005,10,1,13.9635862006502,21.1656905382409,"AlignWeight",1
"153","37",31,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,114.392000000022,113.365000000021,10,1,7.86795271138767,13.701739077072,"AlignWeight",1
"153","38",32,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,163.894999999953,163.649999999953,4,0.4,12.4053535246266,8.13940060450705,"AlignWeight",1
"153","39",33,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,143.294000000015,142.600000000016,10,1,17.678013505612,14.9483304935864,"AlignWeight",1
"153","4",34,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,104.796000000017,104.300000000016,10,1,9.58926566843204,18.626678858696,"AlignWeight",1
"153","40",35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,134.673000000011,145.535000000013,10,1,15.7561990763157,12.876752326058,"AlignWeight",1
"153","41",36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,126.549000000018,134.800000000023,10,1,16.6170380245286,12.7229165352354,"AlignWeight",1
"153","42",37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,168.606999999992,168.559999999992,10,1,8.9232830033713,17.166232554895,"AlignWeight",1
"153","43",38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,126.975000000027,126.485000000027,10,1,19.024148716674,12.9454028057436,"AlignWeight",1
"153","44",39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,200.811999999962,200.379999999963,10,1,12.3520499460606,13.9715017219371,"AlignWeight",1
"153","45",40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,134.957000000013,141.455000000016,10,1,31.7083505360069,15.0294297067627,"AlignWeight",1
"153","46",41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,134.548000000022,134.690000000023,10,1,12.3117625012944,15.5538058853556,"AlignWeight",1
"153","47",42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,101.924000000015,102.050000000015,5,0.5,9.88852940488516,8.3111138969958,"AlignWeight",1
"153","48",43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,201.195999999962,201.059999999962,10,1,17.036785037599,17.2759986936492,"AlignWeight",1
"153","49",44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,147.001666666652,102.400000000015,6,0.6,13.8660050492374,8.65278001916446,"AlignWeight",1
"153","5",45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,111.251111111131,110.77000000002,9,0.9,8.46361875361624,17.368257787225,"AlignWeight",1
"153","50",46,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,4,NA,NA,0,0,6.93194704735217,6.15532789367203,"AlignWeight",0
"153","6",47,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,84.6210000000064,84.3750000000063,10,1,9.61080972741588,13.3932931789235,"AlignWeight",1
"153","7",48,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,149.580000000009,149.380000000009,10,1,21.3286247195197,12.5077494642723,"AlignWeight",1
"153","8",49,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,10,213.154999999951,212.734999999951,10,1,14.3688170376088,19.1381448187586,"AlignWeight",1
"153","9",50,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,50,1,1,0,NA,NA,0,NA,NA,NA,"AlignWeight",NA
